FID,IID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
HG03787,HG03787,-14.645827448255263,14.210484227961675,59.94269356849568,24.02934184426952,-0.7665333385822918,-4.1315104929767505,-6.997457664513829,2.9153936036029515,-14.400684191881469,1.3690274392104032,-1.8266607143861053,5.536325301169167,-3.713320104179483,-3.2361430886514877,-5.4611299839332546,-3.81492823774233,5.268458210455107,-0.17718396686095864,3.4404356645081413,-2.596546793809181,0.32536988331111943,0.8167911989276658,0.9370309090908002,-1.339464833510467,-4.494652497031286,-0.21324821415764322,5.429271819898595,4.107528319126361,-0.8770315623296167,2.586620155530417,-1.7461978536468827,3.154626873356355,3.9053827537010912,2.9242239034186484,1.910083847318235,-3.155081485072693,0.7983808673098147,-3.785472340742434,2.004854403811298,-1.8806498386277322,0.10045247006819566,-1.5503887139578219,-1.4535380226123074,-1.6417277354052389,4.919245576236249,5.972561579597851,-2.5528457405810405,0.5659809099947987,3.4573280521253307,-0.7523893777139977,SAS
HG03540,HG03540,74.75009894764698,-10.948252078685105,-2.0414258975439394,-2.2788109371313015,-1.6584846177158474,3.1729764163729546,-2.368202595129259,28.991871588708328,5.219182866089966,3.9054662000214124,0.5241264110193452,0.9802809897607556,1.986249433391572,-0.3190804079395989,-2.0492375137618875,0.02258385338733238,4.987223091119673,3.6200241159004847,-1.9726120333177672,3.10723754073079,3.0738735545192943,3.0113692144727464,-2.806396756338105,1.2906025066078541,-2.2126924383265605,-0.8825401433249918,-5.238409049137231,0.22094364475246298,-0.9981317232904988,-4.155089426676668,1.1092728861526577,-0.1447700521480786,1.5148314776753002,-4.591441680117226,2.1923891082541247,-4.161088354562871,-0.17914095815078232,-0.16707629041122976,2.236641196853797,2.8129967190851715,-3.864289227352961,4.314237498248109,0.20381714371595738,0.9954193839491182,2.6361793018125863,-5.040340092629523,-3.2382714606682543,-1.0356664211542495,-1.915816745684773,1.1953772607117203,AFR
AJ,AP2A2,-29.561294836053627,-35.10908742402316,-5.769980530319398,-12.603679443120622,-25.816686173973476,-0.13444727844183238,-17.780402347262612,1.521233876309019,-1.1247659837725617,4.0658359587801725,-1.2077343699638459,-0.1531905346232516,2.9376719494021306,-0.13495137649789987,1.2677647913751937,2.449264263066046,4.130939420556283,3.1340696540847124,2.7306091009024303,-5.238258432782139,-1.0879038318534033,-0.6230029390600482,6.428063162303761,-3.217110210405502,6.401251654059897,-3.338280266180665,-5.852376352974992,-3.2896584264870583,0.5005380508679701,8.320325746964127,-2.9892230388051093,-4.773880481697825,2.7265310567912358,1.5297884422391665,-3.0067012109742266,4.269042270077171,0.4972285018363979,-1.0999468091081477,-0.9963809775926284,-0.07600454508764852,-0.15665913014595664,-3.614401578167606,-0.6323833070301444,-12.04211353756315,-5.200038549644506,0.009425921697939802,2.953955350400823,9.200071489084463,1.2643129128196424,1.96459095414484,AJ
NA18533,NA18533,-13.873294058120356,82.43821922841,-8.459734963610687,-22.627931278079156,1.4873477332769025,4.771510582975124,-3.083069252467693,-4.216119791121749,1.6111557521128352,-0.9006084928120028,1.1215051283780297,1.1740451675084527,-2.649352758733367,-0.5378514945657817,-2.963557952085654,-0.21422299834569736,-10.352732509414837,-7.275873299982945,-0.6169347140510201,4.699814670424582,4.0922682122264185,-6.177073876836043,-0.09533309412900055,-6.070503490440407,-1.5117882704945043,0.7463648754056588,4.807488435076932,7.0940174126094195,-2.103688274146697,0.1421317136782556,1.052808683712666,2.2110456376103107,-3.8373535319625023,-1.775165921935452,-0.25742407135199463,3.59038173412898,9.150063965365373,-1.3687870232228103,-0.27537920846490577,-0.08753761367315126,-3.4390160415477404,0.2077214462209507,-1.0295779115039698,-4.717840162474284,0.3678640883468993,8.318094931481607,-5.210023472699705,-3.0990705477561518,0.9980919582584132,-11.090148211507604,EAS
HG00636,HG00636,-14.573737484682065,87.79629501928208,-12.338433947940125,-29.30869699874987,0.48585268116794555,6.233293638011501,1.2462646347778394,-5.201245050064383,5.343269189933014,2.258958535320647,-2.238415325433724,-2.8016866651613412,16.442972893178194,45.62909822293077,11.467126580329063,73.13169133804635,-0.5309603772807628,-26.92814396733529,-16.878078780102477,-2.0327361643776403,9.399005484135282,15.647788643373154,-35.621119644002064,19.9923141014421,10.672565275488,26.208351708745532,35.6865105810144,1.6382310522191121,3.6197613085709333,0.5048658962470066,2.8922160718103025,28.8673472473318,6.073930810729248,-5.534680526550655,-2.414744655725121,-30.903597870121278,-29.43972911722296,17.840960632817165,-10.063331652079121,-11.880664812766229,1.1202765321005081,-5.000730635183248,9.889053280476725,14.008842537428619,-28.021397676828855,27.036571106553478,-9.335265693725617,-18.149213143486406,-13.933869428904536,-3.2689824700069203,EAS
NA20527,NA20527,-32.2046211313587,-39.61959145207581,-9.805066487688556,-15.186290307695886,4.349018124910624,-4.668204994447485,13.222135819951113,2.649524644116259,-5.3603847345146365,-0.16436609187518908,-1.6285250436519378,0.15895598164546598,-7.580589172581375,-0.7953884640466752,2.9303096493982754,-1.7962878206460209,0.10210317597091655,2.4467923601536996,-0.43849261814222,5.018763804108591,-2.491202894076447,-1.907809944690271,-2.979295079761104,-6.349527671751927,-1.8298637487240672,0.5923300854186898,2.5648502951212713,-4.74473075693186,0.6372475731460341,4.157642399979291,-0.6915355121676334,-4.732300346855407,-3.7179051048663654,-4.290747169465771,-4.771812454860147,-2.1112661849278003,-0.2843766389181087,5.099426079396455,10.57073792158425,-3.1502796015365107,0.40896026646545147,4.359852649158257,0.06681688205254341,-3.4154435950396533,3.731518523397076,-2.4025931234999915,0.17543014335810694,4.2927344139836405,-4.280772084312783,-2.422084994308096,EUR
HG02804,HG02804,82.48917374851396,-7.578558223174844,1.0009837961233308,0.39563471440731446,2.762126430723523,3.2232781459135813,-0.3883649984405755,38.5025867138674,8.960366904101434,5.2448991346118605,-5.144933836343421,-1.6608173390007983,-1.0412172436206848,7.583108544015965,5.627438469642241,-0.6310899327348986,1.5429277531692458,7.956706117290745,-4.959756186229495,-4.018331122978061,6.586791371826567,-1.8809162445094518,-4.36274339089117,1.8593507538757825,4.809614410221507,1.8995360519557987,-3.674046043780967,-0.4568825167055519,-9.451050251215237,9.33566797946443,8.261856437319311,-5.405694766042431,1.3104993062708519,-10.069750376544318,2.995743184514899,4.4463496041512,17.898148045264275,-6.378764303634455,-7.628284862909344,6.155245225578921,-4.110685074294487,-3.466740819722722,-6.392608524596153,-5.5294715474567635,-1.4107591750525226,-1.6756993225934553,-8.116596994516852,5.610363910252947,-16.00466441730987,1.3328720264672567,AFR
HG01479,HG01479,-26.047312924531035,-25.76291823056678,-23.150507808588465,2.546887225250337,5.565099595733094,-3.14784593734854,6.593658136638711,4.500661513545445,-10.001624693815984,-9.502097838232102,13.16028142898432,-18.094470284803542,4.791504538039144,-14.327195212999623,-2.628861867650426,9.60897705706951,1.7343938252067486,-8.579871060792783,0.1630325469018908,-3.089695684247718,0.02219270041976208,-1.0014068828408578,7.577733073033988,2.1562566621298926,-0.8046474797270764,4.041914760409297,8.167918515735211,-2.7140645734181366,3.3307933284395164,6.530962225417641,3.5749932222152623,-7.307551879101238,-5.5519353257356325,-0.8774467386344785,-0.5549123888826988,0.9444413455053529,-0.6657888294336053,4.4213415257654285,-2.151838576145091,-2.2202923548298523,2.136552053794367,1.3487312570839693,4.804826782278784,2.091908950154512,-8.45078683259203,8.9331313642993,3.8693569999070245,0.7503313908793723,-5.212358798162861,3.3738676609778353,AMR
HGDP00115,HGDP00115,-19.830959169945206,31.756831677746902,1.4490054491926743,1.2111017140711882,5.599782008156533,18.514161666533003,1.848121713453338,-7.498901989160363,12.690894617074711,3.906363487139216,-2.6985307048889493,-5.02966205559188,-2.5996899100846025,6.17388207024218,-3.5288924646119173,-1.8072658049868038,5.2716913083909285,-1.635806611480886,-3.3589835365272376,2.262958451402637,4.6318786365892874,-0.22685010750760415,3.4386303667939275,0.7517127431118342,-7.313667630134897,-2.83372731333597,0.04258830827873802,1.367756055860142,-8.992550032968783,-7.3988036110148645,5.048743402147798,1.1690566059009764,1.7872450947029435,-4.297905879172771,-4.602620441101821,1.1586351578058194,9.924640626772836,0.0043727234468233555,3.3644897361992085,-2.166465687102978,-1.9929996139626491,6.690743272141459,3.1356799265993227,-3.0884056646845006,-0.42830508175128174,-2.1834992299657983,0.11479145554440756,7.993757255505197,3.348447180167688,2.427313453317728,CAS
NA19467,NA19467,76.62773269066025,-9.020642655257513,0.7060752137471952,-0.47949949724462265,-2.9000846706422947,-0.02068346256566411,5.906547453962371,-17.67091578283951,-7.6216180400259805,40.2972591786933,14.74938389650661,-1.6177711499539096,-0.011264394281142502,0.6849482922730515,-3.7531956172938603,-5.473576858061642,-7.438021021158828,-5.520259620988434,-0.09017214676796963,2.848290952963239,-1.983336244853432,-0.9671835852369992,1.0974686443364645,-4.434230660614249,4.817614525596765,0.14633189336971125,2.4782329191299737,3.645791834104995,-2.1119451393570046,-1.706632232034526,1.8082101261343897,-1.995617788163817,4.0524545423954965,-0.4193732300532045,2.019861871644959,-0.6603502057910798,3.933751412437833,1.9769468472252387,1.5286861365225848,-4.603510571147255,-2.557730445944379,-5.088155762477199,2.1585488929451238,1.827889787709504,-1.784348368086954,-7.778970057141279,-0.6882258843114858,1.7146881152119322,-1.0118412610765033,2.274896174871254,AFR
HG02800,HG02800,82.7278963384402,-7.039657763317372,0.6413789174605385,-0.4777210692295225,2.225698966558917,2.9867166453018332,1.139507466478328,34.25951073848883,10.162328250848033,7.359749676894151,-3.014033653053523,8.873455123112022,-8.253435424600655,-3.437422201585236,3.8666332206739877,8.225164686514649,8.7618697962994,-8.342348335075659,-4.51381915440491,-2.714830629474713,0.33607810212085515,4.097403456501996,-6.949991698299789,15.012216669869483,-15.382040787736013,3.415270567866905,15.031504619302508,-4.0585859742015,15.33545179806293,-14.389817431275132,-8.436037501788768,21.843335657199475,-2.475875540203451,-3.8064276039684217,5.366393815205868,-22.55438022093032,-3.53643298507798,-1.9092716769144438,-1.493498961453295,21.651377182673546,-3.4572993224209787,-4.701821618003977,7.293772074277211,0.6207333257331852,7.920527263455052,-7.69523214716672,-25.263878263052863,-10.811569362595975,-13.160332308466113,3.847184098550376,AFR
HG04141,HG04141,-20.052463934677544,18.6423531898232,47.44668288136795,17.56342290403077,-1.474618384572715,-0.9676814121448781,-1.0961166273771377,4.6289818395693905,-9.422707449567453,-0.9154184794518767,0.15485544895338177,7.048863012442409,1.826761733398884,-6.6302957226658314,5.056520132325832,2.4413601596771644,-5.295130759198647,1.6377335477511548,0.8400496299207538,5.695768026221216,-3.695142126404403,5.051190049249711,17.288540649143116,-3.025551237023502,-8.188013767543756,-9.029506378110398,8.894428287721295,2.620650039981512,16.210846702224266,-12.787919657556186,-9.116959356966612,-4.909839153599865,-6.269102843767922,-15.211526778825096,5.493752183620402,12.31713469359517,7.419766199745211,-2.575110416020214,-3.794609241563521,18.020059632058953,-3.7862411982515223,-14.139546055186253,18.49246269396575,8.703319667576247,4.921579826787798,10.108757716729952,-10.842754365442335,12.997992378007087,-4.752903431883277,-0.40662272114946707,SAS
HG02235,HG02235,-33.18917370306007,-39.03677169535863,-10.681142912018746,-11.809464810448107,11.094815146829085,-0.5633678906540134,16.218623739834296,2.008639491125155,-8.79076470734083,-4.6040855144957495,0.305532818053289,-2.5548870430723922,-8.728957537153617,-6.54441194553906,1.0424728322316223,5.322708621655793,12.012261513293382,6.982960457048786,-22.441613368425227,-7.469549238153455,-6.095473153018731,7.2464906010295005,7.849019172088184,20.121738617471294,-9.273990804921224,-9.364473039472891,13.420787546898708,5.484050794530455,-31.406224545497295,-11.6463682610507,-7.143944195581376,10.285463359263355,13.195621806048246,27.275290339952456,-8.809712985397958,22.85185028337296,15.344155487560498,-0.9028570373291738,-15.98885094687669,-13.913176942535205,-0.5259407144640577,-22.935538627364032,1.1369500893353346,-10.542348185837625,-3.2214152037377866,-2.9920376388343133,-16.372939495755276,12.225640044962805,14.968339358175035,0.5855931514023054,EUR
AJ,AP4G1,-31.254643452640234,-34.888954533281016,-8.463469893290977,-19.772896039900463,-22.43109709599444,-0.8225670874874278,-13.160093586214458,1.732325134283689,-0.6763200204875459,4.325986765060228,5.3847315776517615,-4.615808758499046,-2.7876503626478373,-2.6145526415728564,-0.24436446253551194,4.411263734908922,8.102634602425361,-0.1257948184254695,0.4643132968902048,0.36535040606013824,6.155568427615243,-2.131331845217766,0.8204983360400903,-1.3611879912092237,2.727384501863889,1.2123972767287488,-6.575709722643085,-0.40938207553808853,4.757646273315264,-1.8036090085425545,-1.937552994765667,6.503554609059754,-5.601386636815329,6.375163852558349,2.959855518765911,-4.883294238605259,2.3207719022218396,-4.944988755631967,-2.4907870105573555,1.5353624430154924,-2.5142139367117333,-5.47067743646817,-3.091416678313649,-4.666130471033488,-2.5781905959595353,4.316660566631442,-2.436894413315231,-1.0560502806831291,1.1933270153225448,3.127440962730918,AJ
HG02697,HG02697,-20.34322100794266,-6.881493244334672,36.23494689282201,13.540682796696156,-3.781640727551353,-0.269543530930871,2.232146981057044,-3.4503951456909268,10.096763759014223,-3.299208320130043,-2.390382255239694,-8.317723942549934,-9.18238789693077,6.71293258779687,-8.206832764333827,-4.108457114171545,13.495263068930123,0.49302323665468195,-5.01605151617485,-1.399940342426774,-4.522239122082319,3.064643247122602,-11.635595834864148,2.30980809974381,11.762433656129154,4.535458291520651,-8.021082500893943,8.982325755736056,-7.694099141295745,0.30062191556769147,-0.699283795374034,2.0281855592420475,8.778602564341528,-1.4703024674636755,6.851340191353977,-1.3385330363530137,11.755661220565218,18.12242074468523,0.06252015062128767,7.368484367246229,-17.957078850957224,7.9115524301151074,-5.8230221824142765,12.373009535809036,5.241004036296982,7.817072890083399,-5.848024780149543,-18.20593781038941,20.77747328123216,1.8760722175198339,SAS
HG01619,HG01619,-29.37445985882672,-40.25660547882598,-11.242673131500526,-13.187513478300547,11.504103626658258,-4.242610000118865,7.689354238418407,6.918539111919483,-6.9451597465005195,-6.385170172613713,-3.5471215960795655,2.329453559246069,-11.818062931344304,-0.016903987663387077,-1.0558940483608406,1.8870531314346868,-6.743150928688263,-7.831006878669011,3.5110589057715136,3.534539020901133,-7.247713648191147,6.774708819363936,-11.267275276603177,0.5144883144784035,-3.5644539342281902,-20.534324539292843,2.823800500791825,-14.633911021245625,-0.04416721138197818,-0.6186763154382932,7.614118339518968,10.397791848602507,1.756609449148436,18.7221836699487,-10.748367818514206,-20.33294395596635,-5.176473097204076,-6.673127996409902,-13.205427659027725,-11.08664304583336,-16.46723690617624,-16.25954819416722,9.575905219581353,-15.49333011475676,1.9946754735433727,12.257584169956143,-9.727485054754949,-0.06258608537086474,-5.6851795536464405,-14.017968668493783,EUR
NA19152,NA19152,85.10218836824652,-7.794592766946789,0.26820974179835355,-2.255117684326384,0.521914899097458,-3.2276307229415018,-0.44253076593836477,-11.964696376256178,-3.422505162752723,-11.415174438728704,-4.191288119518138,5.508135930760768,5.28911551342986,1.18761961126921,-2.573615949390019,3.5924836430716347,-6.804072411628366,0.05561747214480062,1.029530135863976,-0.04480112819884663,1.6751269025281053,-7.999331007399396,-2.7969708132982656,-6.9346674096522305,11.843023824766172,-5.451318934248303,8.177080070553147,-16.192321948423643,11.840594828146966,1.7382124585065744,-4.59772292604957,1.2997923179681863,-15.092213539810041,-0.8281383688445701,6.553636453951901,-4.767124450076449,5.564342516572793,-7.243372281418292,2.463765057507496,-14.06380192616142,6.306543226651689,-9.011659264827738,-4.762103964213669,0.3874643833888435,-12.727260317093325,-5.614334134542798,3.8925990443736613,4.163059441121417,3.24309868588897,-4.015391348430154,AFR
HG01709,HG01709,-28.221927003845213,-35.91358092508269,-12.344807259636092,-10.740460689150082,17.504824340451044,-2.5495696409600397,11.518939448208622,4.88582982263539,-8.736993538609736,-1.6761944000152245,3.653287008738032,0.16035188306626003,-12.853551961640983,-4.863222842959091,-11.112896845070775,5.019990702230871,-15.99380825755183,-1.880620688996179,7.360294329526896,-0.731843736659629,1.7683181284292004,2.607323572417933,15.217496651436159,4.052845198760917,18.994620472757493,-0.957084731387446,25.196962621602832,12.418885678050467,-7.2063646698660015,-2.934259064667423,14.539148559451922,-9.535400021755125,-13.93821065989876,-11.235675225948505,-2.7189567549592546,11.304851488167126,-3.413310588708171,13.062601418146325,16.904021039002807,21.654637626531287,15.092519065411995,15.888639655108346,-8.898026000084744,-4.366172348316253,-2.399970074983712,1.5230829478252605,-3.1259375262679567,-10.383529944799575,15.031930618470897,4.105199655689826,EUR
NA19140,NA19140,86.19095490880953,-7.411245595417876,-1.5946781245336652,0.22730865886272045,2.6167942105031834,1.9703079836091528,-3.581925463374616,-14.531909229712241,-0.218365891378187,-8.950291656122273,-7.562387935523124,-1.4107337412023544,1.4233488589146475,0.05506277664000818,1.3031241524755057,-4.0426639563507,7.904239136260358,4.73750264429831,-6.823053278674112,2.0995944141843417,6.987296629823329,4.373082615736517,-4.932891864444907,-1.0847333721109138,-3.734517692402745,-2.9678973750317255,0.48155148031196143,-1.9359237278640218,1.6907278922979774,2.487861851154583,-2.0544352360835285,-3.3281339481916103,10.265141184691846,-13.910152410460935,-0.949241310771227,-14.539512261216219,-3.085272202660541,-3.69113128417251,7.85084047632403,6.939003561477222,4.1570375381984634,-1.3655277284778078,1.105052177522902,-3.0664362243211305,-1.355823148090606,-15.124211905268616,-5.476672269871427,0.5192912425710478,6.723634353631715,6.853273751433067,AFR
HG02069,HG02069,-11.26831526660464,83.4785888153447,-6.388921810285708,-24.222192614247472,0.41871476461294255,-29.218373432622144,-4.092869020167169,2.5125595458942045,-0.3253834681574229,-1.6698521351522295,-0.6982880975436521,1.2031438557704974,2.4828460859864903,-12.102874106727386,-5.204106336465435,-5.389245441355875,1.4640065392980208,6.63183287079566,6.649960398972529,-10.582909058297547,-0.059331892681689265,7.153256624930533,-6.098911891262497,-3.517942052784231,6.767758339934507,0.9208733574744362,-7.101088432466064,-9.89054077574901,-3.8631384084606433,1.8256628643610582,1.1871857571478068,3.249801796255455,-7.742840935158875,-15.174340485332717,-10.279928715788046,-1.227824183750814,-8.79704828313381,-15.321142151261554,2.339380596125928,4.199970638244202,-4.944311587060823,9.209316406893178,-19.66972014817125,-1.912866934446161,0.6209974392905092,12.63394506593451,-9.808327977878708,5.6535370912210166,8.028429021707927,5.889456099129299,EAS
HG01949,HG01949,-14.051115546257464,28.409761146407885,-44.89853421571297,72.35650099719717,-9.180522830877008,-5.807414584797884,1.5502245011929043,-2.202240147284558,1.09438405860811,1.4953952157207129,-4.421342397372652,2.5704037865482015,-15.460939611307955,6.624426217170354,-13.082275737391713,4.151102495548713,12.771489336918957,-11.87310048612443,3.8486306162621253,-7.301863079367008,-2.068366479049793,22.191901849404566,-3.7211271814585176,-5.607962685686343,1.1276905726410784,5.620648425931049,-6.8100865786650395,6.977162987536032,-9.257573110805627,11.081464946987102,7.789232434693676,20.711697083381463,-11.395519164999389,-14.959675055153495,-2.5839076368056535,0.6044348057465884,-6.639473170403947,-2.808184409400446,-2.459399296979201,-10.626185116042038,6.408882280000335,6.0839841592944035,-7.969856706715732,-3.0468016030751817,7.279385169357122,-10.986611492817392,2.3967965268308773,-2.334808709897988,-6.5989684175269225,-21.54100432950302,AMR
NA19758,NA19758,-20.844322579213557,31.57507422859739,-52.077644523031715,81.88256436386143,-3.746451690970914,2.7937760878408673,-6.847588530720296,2.9773057162146834,2.832240520633697,3.3775064297617208,-2.2734960566835594,-12.35578002774485,-7.324482983092413,0.5647946743177906,25.68495413642807,2.56991989517497,-24.191849490453247,26.270856318062965,-12.063020479532101,6.515225675311255,-0.1080075175728707,-18.37013212087015,4.747912003429154,-5.405619582431064,0.3092667720733969,2.164204176309833,-2.7561914512331986,0.4628142123293951,1.9436204235302694,-2.205132850932297,-3.62191490398488,0.6606127163107426,-4.975582322298781,11.244171302805333,3.2083507503999784,-6.795853002026987,-6.663445586603778,-13.25956942369651,-1.8913902735074164,-2.0945456495707315,4.325402679085173,1.3020796084237531,-0.7632781421125613,-5.516057951081965,-8.273641341631242,3.9838422272181546,0.8018477638412479,6.60818329571936,-9.3694494765119,-1.882362352287737,AMR
HG03833,HG03833,-18.853358095508337,19.788420981504668,46.02298871048493,16.618961983390236,1.0626388892575849,-5.581437697767978,-2.1791021560501505,0.413694455821131,-9.635146902578603,7.475278752486546,-0.31204322209159513,8.578496394650331,3.3173610341241715,-1.0732534504727662,-0.5848381928749672,8.95751514076594,4.760635434275152,13.2153095305848,14.905397794599336,-2.8564899433369564,12.44787288661204,-4.875993533273712,8.24798490300364,-9.728998036086304,-2.294119586556022,-9.173004718729475,-4.928610802244024,0.08366153953891624,11.154830683586258,7.029718687526004,7.73885238908112,-1.6457670750053688,1.8307274497176458,-4.397571141145559,11.59656318748593,-2.2027643572945745,8.150399823464337,-1.263977205400093,6.48361338732633,-3.337934644537173,9.462095104608846,2.5811886426511284,0.3513245243720414,16.788124439586365,7.755113511609671,2.74685099712117,-1.7570406799444134,14.17406045770134,7.491457725196648,7.212769326689472,SAS
HG03925,HG03925,-19.012645031583208,17.50167763698085,49.69890185350736,16.213932446030274,4.659154206282013,2.790732337212382,-1.050441431176442,-0.43765634351167715,-5.887153875930003,0.8648953353207343,3.849995349695866,3.2043618757935786,4.875830026032614,-1.6263564618951734,1.6943887358793344,1.4243047823378248,3.080748044486133,3.044256064593114,3.6187882393638784,-11.073339245821947,7.840815660595273,-6.315786891485339,-9.400838951869627,10.432402246177936,-9.088612129632915,16.566731129753215,2.53515091984691,7.874067704518011,9.847502910969457,-6.654777988813109,4.549451487482318,4.815348681301042,1.6662654470648557,-2.4247686109501143,0.5482400866648542,14.248661758164324,5.307037972420272,5.143903376915288,-1.612240743307967,1.0398717790740497,5.758629505451704,4.4674524475463695,-12.087253218799836,-5.4022460005175885,3.5866777891505555,-6.408417161233838,-1.5115827844075331,-6.839258052473124,-16.710277310323587,5.24712964961722,SAS
HG01605,HG01605,-33.897429082994435,-37.42861600642886,-13.229411099209642,-11.572302320603537,15.318230228488902,-3.7248094314019267,7.286432930751453,2.9439224535637925,-8.524511699209086,-2.255161685287631,7.0100425163034625,3.848074412062944,-5.302793437779447,-1.1074232588430122,-3.4015930666190948,2.5963854449276518,-8.37849359387775,1.617296599934942,1.361424099722056,1.6390154656783587,1.4041277420914728,-2.473762425754757,7.470253856767827,-0.8377299447116572,-6.182614023824783,-7.247161097881376,3.245576492583323,2.069890296041469,7.754934516462743,2.860666322992927,3.9163998954824373,-1.5849415042294268,-2.1423603850276534,-0.4534664241064905,-2.7919355072051544,0.49255809086999325,-2.115640972272473,-0.8910065648699942,-3.605807472039076,2.9186276988240873,-0.5856621610771238,-4.463572100497283,-1.4339438449896127,-2.3843438284159344,4.741506180815811,2.714051808429143,-4.783980571511735,3.4546759004691996,-0.4673651510957291,6.920749272633876,EUR
NA18985,NA18985,-11.918192591660324,79.99607107190774,-12.66181162122711,-16.145609371295883,-2.100050284739924,37.97672101080403,4.092834446153136,-0.7065159915754109,-4.006621760418533,-5.142596302917017,-1.0145923534655958,1.5865752166403302,-1.5591779364933505,-1.5518963542231514,-0.545714553495626,-12.794323961828644,5.31422119010256,6.773153095832615,4.200952430877534,-3.6087092944250063,-0.6116240452604071,-2.007472623328482,-0.29240103375341325,5.80811686421703,12.96465790306969,-2.870894571539142,-2.209340010360114,0.09123164317453382,2.14462888615998,-3.901602179604931,2.466834670470189,0.9002916719719197,7.521638052197794,-2.384026697399106,0.33090080272693867,0.7163056491182707,-7.235555817121988,3.1446968361148304,-0.5787991463801085,-3.9174244850115802,0.9344307821989992,-3.139401558621881,-1.7215012606526574,-4.597659268933817,3.7825963553877515,9.393793300304205,1.5444923898008946,-0.09531355512022031,-4.875138464746443,4.849795594558566,EAS
NA21119,NA21119,-21.369067087693253,6.295154548773649,57.62472765869433,19.43224693351328,-0.5010386350550776,-1.5781252192070414,-3.6346944767213665,0.5339366918954418,-5.36768981108522,-2.2256999613701667,-0.4575168007124713,1.8969888784450721,5.428194505931009,-2.871243304383263,-8.99713762736249,-1.3037790751340532,-8.061423555537305,-0.28003244215460854,-0.40218269227843184,-3.514128514645317,3.001471388021998,7.610246378903982,-11.072538606329303,15.264381404605079,1.2978155503552657,2.7031315960817515,-9.143455607674067,24.835339831903024,-0.015918325348940693,5.871690183964105,4.333728194428342,4.424499764223236,-9.352818099254867,-0.16200181403444888,2.4685394340769826,-7.702143680777024,2.1851420242252906,-7.269157446913203,4.8179045608446875,-3.381180714880797,-3.717844787199757,-5.210936307576618,3.3081978405063355,3.05390538437722,11.92078577807421,-1.3745749783237868,-7.115663688375362,-5.559638760706128,-2.132362026839284,-1.2432435155846333,SAS
HG03907,HG03907,-20.112833211971207,13.96187132709718,50.94639667104154,17.50793766858617,1.071225575240337,-1.8971831654360887,-6.630818906397631,-0.6157417356416257,-10.204787310225027,-1.9323428460703667,4.300556546781187,-5.126500075136917,-5.528399832786891,-10.202580280816804,-4.786089458942136,1.6178142556242334,-19.695543380301817,2.510332006909822,12.92279423159851,-6.103495549861121,1.7439604350809208,-8.92338126511458,3.2473151028969864,-2.5841158928252232,-14.871106716990031,-1.4156611681702467,-21.199449884218705,-7.476718106374868,19.493568323544686,-4.772914615257324,-0.8324259975441002,23.428081641747305,-11.667133120440592,0.4467905452062052,-2.2170792455706434,-3.075994884185588,-10.290621342644386,7.356627374959402,1.072507261199157,-15.941133272277616,2.7045742112614723,-15.352020723961628,-7.914135057208649,-18.730938118080967,-16.51029720450706,10.395013328609743,-1.3050998457489593,22.55650788916979,0.4167467301780922,-3.1028065783079986,SAS
HGDP01270,HGDP01270,55.270785502793494,-14.295142128731552,-1.0481704771310503,-4.950419208169599,-3.944816695678855,-1.766895963426557,7.342214812415546,3.710884772059568,-5.389035695077356,6.584433962328731,1.5964126403526009,2.7448488159982953,10.000457512235684,-9.634566126550741,-0.25525355683606527,-1.684578184129149,-3.866046975959304,-2.462665193264305,-3.4331772824468323,-2.604902685002433,2.429122928330346,-2.447733049282374,7.190049424003147,4.130886591317775,0.26466260679256726,1.5935202803439197,2.8210723309351877,-3.2746415050170077,2.238752596231099,2.3619269789950126,-0.9592557273725721,3.318511311469153,-3.160364197897164,4.154398381146304,-3.328949260391766,-0.3023651791602088,3.115871716044961,1.0748932890447298,-2.858134949891218,1.2115462164147448,-0.11420180792924582,-1.8867502891504528,-2.9871836066589825,3.8891630788867197,0.623785799946277,1.4787609838852225,2.941743347121971,-4.114835812416141,2.750890632111169,-1.7571358964981723,MDE
AJ,AP5F9,-27.95201596471358,-36.84654091389301,-7.400751064582672,-17.041391585218346,-28.264698668406332,8.031626062888007,-17.22034725527474,1.3015678619481144,1.4539987763086255,-0.8520939141761447,5.994390639018974,0.8167472176311691,4.346545270589912,-5.255689484454812,-4.611710066969466,2.200448201489917,-8.47701137526817,-11.162220729283684,2.6763442260915693,5.853076868540647,-6.455720509648978,3.956797357929147,-1.9507547349484349,-2.669421984350292,-5.312951546247035,4.3710815047148275,-0.8479116869121701,-6.231767962050277,1.909125515002507,1.7329015790907643,-9.635650458077803,0.6935718100889406,-5.9901423701206795,12.670160219769844,0.7392602962001578,5.795371916766506,-0.5031823314722977,2.2051352457128504,-9.625717160985651,-0.5963407132152525,0.703555905539655,1.8591878474446955,1.5739697526318717,1.0714272454058429,7.102984128252544,0.8980406153010894,2.8069400991595184,4.357612636662906,-0.16958255141710585,2.368839128688666,AJ
